Catalog Number,Collection Number,Accession Number,Number of Specimens,Collection,Phylum,Class,Order,Family,Name: Genus,Name: Species,Name: Subspecies,Name: Author,Identification,Locality,City,County,State,Country,Sex,Age,Received From,Received From (formatted),Collected By,Collected By (formatted),Date of Collection,Date of Collection (formatted),Remarks
21257,,2229,1,Malacology,Mollusca,Bivalvia,Unionoida,Unionidae,Quadrula [Amblema],undulata,-,Barnes,Mollusca Bivalvia Unionoida Unionidae Quadrula [Amblema] undulata -,"Wide Waters, Erie Canal, Rochester, NY [New York]",Rochester,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,Jan-04,1904-01,
21258,,2229,2,Malacology,Mollusca,Bivalvia,Unionoida,Unionidae,Lampsilis,luteola [siliquoidea],-,Lamarck,Mollusca Bivalvia Unionoida Unionidae Lampsilis luteola [siliquoidea] -,"Wide Waters, Erie Canal, Rochester, NY [New York]",Rochester,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,Jan-04,1904-01,
21259,,2229,1,Malacology,Mollusca,Bivalvia,Unionoida,Unionidae,Anodonta,implicata,-,Say,Mollusca Bivalvia Unionoida Unionidae Anodonta implicata -,"Wide Waters, Erie Canal, Rochester, NY [New York]",Rochester,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,Jan-04,1904-01,
21260,,2229,6,Malacology,Mollusca,Bivalvia,Unionoida,Unionidae,Andonta [Pyganodon],grandis,-,Say,Mollusca Bivalvia Unionoida Unionidae Andonta [Pyganodon] grandis -,"Wide Waters, Erie Canal, Rochester, NY [New York]",Rochester,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,Jan-04,1904-01,
21261,,2229,6,Malacology,Mollusca,Bivalvia,Unionoida,Unionidae,Anodontoides,ferussacianus,-,Lea,Mollusca Bivalvia Unionoida Unionidae Anodontoides ferussacianus -,"Wide Waters, Erie Canal, Rochester, NY [New York]",Rochester,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,Jan-04,1904-01,
21262,,2229,3,Malacology,Mollusca,Bivalvia,Unionoida,Unionidae,Anodontoides,ferussacianus,[subcylindraceus],Lea,Mollusca Bivalvia Unionoida Unionidae Anodontoides ferussacianus [subcylindraceus],"Wide Waters, Erie Canal, Rochester, NY [New York]",Rochester,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,Jan-04,1904-01,Var. subcylindraceus. Say.
21263,,305,1,Geology,Mineral,Sulphides,-,Silver,Silver bearing Lead Ore.,-,-,,Mineral Sulphides - Silver Silver bearing Lead Ore. - -,"Dreadnaught Mine, Stevens Co., Wash [Washington]",,Stevens,Washington,United States of America,,,Wash. Com. Col. Exp.,"Washington Commission, World's Columbian Exposition",,,,,in quartzite
21264,,814,1,Geology,Mineral,Sulphides,-,Silver,Argentite and Argentiferous Galena,-,-,,Mineral Sulphides - Silver Argentite and Argentiferous Galena - -,"Denver, Colorado",Denver,Denver,Colorado,United States of America,,,Henry B. Pammel,Henry B. Pammel,,,,,
21265,,965,1,Geology,Mineral,Sulphides,-,Silver,Silver Ores,-,-,,Mineral Sulphides - Silver Silver Ores - -,"Pocahontas Lode, Animas District, Col [Colorado]",,,Colorado,United States of America,,,John Wilkinson,John Wilkinson,,,,,With Pyrite.
21266,,453,1,Geology,Mineral,Sulphides,-,Silver,Iron Sulphide,-,-,,Mineral Sulphides - Silver Iron Sulphide - -,"Mahala Mine, Leadville, Col. [Colorado]",Leadville,Lake,Colorado,United States of America,,,William C. Egan,William C. Egan,,,,,50 oz Silver per ton. [Accession number and donor name added from information in Geology inventory file. A. King]
21267,,305,1,Geology,Mineral,Sulphides,-,Silver,Silver bearing Lead Ore.,-,-,,Mineral Sulphides - Silver Silver bearing Lead Ore. - -,"Stevens Co., Washington",,Stevens,Washington,United States of America,,,Wash. Com. Col. Exp.,"Washington Commission, World's Columbian Exposition",,,,,$60.00 silver per ton
21268,,450,1,Geology,Mineral,Halides,-,Silver,Chloride of Silver,-,-,,Mineral Halides - Silver Chloride of Silver - -,"Belgian Mine, Leadville, Col. [Colorado]",Leadville,Lake,Colorado,United States of America,,,William C. Egan,William C. Egan,,,,,8000 oz. Silver per ton
21269,,278,2,Geology,Mineral,Sulphides,-,Tellurides,Sylvanite; Telluride of Gold & Silver,-,-,,Mineral Sulphides - Tellurides Sylvanite; Telluride of Gold & Silver - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,L.O. Goddard,L. O. Goddard,,,,,
21270,,577,3,Geology,Mineral,Element,-,Lead,Lead Ore,-,-,,Mineral Element - Lead Lead Ore - -,"Doe Run, Missouri",Doe Run,St. Francois,Missouri,United States of America,,,F.B. Graves,F. B. Graves,,,,,
21271,,321,2,Geology,Mineral,Carbonates,-,Aragonite,Cerussite; Carbonate of Lead,-,-,,Mineral Carbonates - Aragonite Cerussite; Carbonate of Lead - -,"Washington Mine, N. Carolina",,,North Carolina,United States of America,,,J.W. Foster,J. W. Foster,,,,,
21272,,472,1,Geology,Mineral,Carbonates,-,Aragonite,Cerussite; Carbonate of Lead,-,-,,Mineral Carbonates - Aragonite Cerussite; Carbonate of Lead - -,"Belgian Mine, Leadville, Col. [Colorado]",Leadville,Lake,Colorado,United States of America,,,William C. Egan,William C. Egan,,,,,
21273,,3,2,Geology,Mineral,Sulphides,-,Galena,Galenite; Disulphide of Lead.,-,-,,Mineral Sulphides - Galena Galenite; Disulphide of Lead. - -,"Galena, Illinois",Galena,Jo Daviess,Illinois,United States of America,,,Mrs. E.E. Atwater,Elizabeth Emerson Atwater,,,,,
21274,,3,1,Geology,Mineral,Element,-,Copper,Native Copper,-,-,,Mineral Element - Copper Native Copper - -,"Calumet Mine, Lake Superior",,,,United States of America,,,Mrs. E.E. Atwater,Elizabeth Emerson Atwater,,,,,Nearly pure Copper.
21275,,2332,40,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,lewisii,-,Currier,Mollusca Gastropoda - Valvatidae Valvata lewisii -,"Lake Ontario, Manitou Beach, N.Y. [New York]",Manitou Beach,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,6/16/2006,1906-06-16,
21276,,2332,35,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,bicarinata [perdepressa],-,Lea,Mollusca Gastropoda - Valvatidae Valvata bicarinata [perdepressa] -,"Lake Ontario, Manitou Beach, N.Y. [New York]",Manitou Beach,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,6/16/2006,1906-06-16,Var. perdepressa. Walker
21277,,2332,13,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,bicarinata [perdepressa],-,Lea,Mollusca Gastropoda - Valvatidae Valvata bicarinata [perdepressa] -,"Lake Ontario, Manitou Beach, N.Y. [New York]",Manitou Beach,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,6/16/2006,1906-06-16,Var. perdepressa. Walker. Typical.
21278,,2332,40,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,bicarinata [perdepressa],-,Lea,Mollusca Gastropoda - Valvatidae Valvata bicarinata [perdepressa] -,"Lake Ontario, Manitou Beach, N.Y. [New York]",Manitou Beach,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,6/16/2006,1906-06-16,Var. perdepressa. Walker. Variation toward Lewisii.
21279,,2332,85,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,bicarinata [perdepressa],-,Lea,Mollusca Gastropoda - Valvatidae Valvata bicarinata [perdepressa] -,"Lake Ontario, Manitou Beach, N.Y. [New York]",Manitou Beach,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,6/16/2006,1906-06-16,Var. perdepressa. Walker.Umbilical angled forms.
21280,,2332,2,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,bicarinata [perdepressa],-,Lea,Mollusca Gastropoda - Valvatidae Valvata bicarinata [perdepressa] -,"Lake Ontario, Charlotte, N.Y. [New York]",Charlotte,Chautauqua,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,8/4/1999,1899-08-04,Var. perdepressa. Walker. Striate form.
21281,,1522,1,,-,-,-,-,Cyanocitta,cristata,cristata,Linne.,#NAME?,"Vicinity of Chicago, [Illinois]",Chicago,Cook,Illinois,United States of America,,,F.S. Dayton,Francis S. Dayton,F.S.Dayton,Francis S. Dayton,,,Eggs.
21282,,1109,1,,-,-,-,-,Perisoreus,canadensis,-,Linne.,- - - - Perisoreus canadensis -,"Holton, Maine",,,Maine,United States of America,,,George H. Laflin,George H. Laflin,,,,,Woodruff Collection
21283,,2221,1,,-,-,-,-,Cyanocitta,stelleri,diademata,Bonap,#NAME?,"Colorado Springs, Colorado",Colorado Springs,El Paso,Colorado,United States of America,male,,Cyrus DeVry,Cyrus B. DeVry,,,,,
21284,,2257,2,Geology,Mineral,Element,-,Copper,Copper Ore,-,-,,Mineral Element - Copper Copper Ore - -,"Calumet and Hecla Mine, Calumet, Michigan",Calumet,Houghton,Michigan,United States of America,,,Charles S. Raddin,Charles S. Raddin,,,,,Conglomerate rock from Red Jacket shaft.
21285,,349,2,Geology,Mineral,Sulphides,-,Chalcopyrite,Chalcopyrite; Sulphide of Copper.,-,-,,Mineral Sulphides - Chalcopyrite Chalcopyrite; Sulphide of Copper. - -,Colorado,,,Colorado,United States of America,,,A.E. Ebert,A. E. Ebert,,,,,
21286,,2754,1,,-,-,-,-,Aphlecoma,cyanela,-,Vieillot,- - - - Aphlecoma cyanela -,"Micco, Brevard Co., Florida",Micco,Brevard,Florida,United States of America,,,F.C. Baker,Frank Collins Baker,,,4-1880,1880-04,
21287,,,1,,-,-,-,-,Long-billed Curlew,-,-,,- - - - Long-billed Curlew - -,,,,,,,,,,,,,,Types of Tarsi. Ovate.
21288,,,1,,-,-,-,-,Long-billed Curlew,-,-,,- - - - Long-billed Curlew - -,,,,,,,,,,,,,,Types of Tarsi. Bare.
21289,,,1,,-,-,-,-,Rough-legged Hawk,-,-,,- - - - Rough-legged Hawk - -,,,,,,,,,,,,,,Types of Tarsi. Feathered.
21290,,,1,,-,-,-,-,Sharp-skinned Hawk,-,-,,- - - - Sharp-skinned Hawk - -,,,,,,,,,,,,,,Types of Tarsi. Laminiplantar or Booted.
21291,,,1,,-,-,-,-,Sparrow Hawk,-,-,,- - - - Sparrow Hawk - -,,,,,,,,,,,,,,Types of Tarsi. Reticulate
21292,,,1,,-,-,-,-,Pied-billed Gribe.,-,-,,- - - - Pied-billed Gribe. - -,,,,,,,,,,,,,,Types of Tarsi. Compressed.
21293,,,1,,-,-,-,-,Bald Eagle,-,-,,- - - - Bald Eagle - -,,,,,,,,,,,,,,Types of Tarsi. Scutellate.
21294,,1521,1,,-,-,-,-,Cyanocitta,cristata,-,Linne,- - - - Cyanocitta cristata -,"Ann Arbor, Michigan",Ann Arbor,Washtenaw,Michigan,United States of America,male,,F.S. Dayton,Francis S. Dayton,F.S.Dayton,Francis S. Dayton,2-3-1894,1894-02-03,
21295,,,1,,-,-,-,-,Willet,-,-,,- - - - Willet - -,,,,,,,,,,,,,,Types of feel of Birds. Raised Hallux.
21296,,,1,,-,-,-,-,"Flicker, Woodpecker",-,-,,"- - - - Flicker, Woodpecker - -",,,,,,,,,,,,,,Types of feel of Birds. Zygodactyle.
21297,,,1,,-,-,-,-,Welsbach gas mantle,-,-,,- - - - Welsbach gas mantle - -,,,,,,,,,,,,,,With radioactive Thorium Nitrate.
21298,,1109,1,,-,-,-,-,Hanthoura?,lunuosa?,glancescens,Rdg.,#NAME?,"Brownsville, Texas",Brownsville,Cameron,Texas,United States of America,female,,George H. Laflin,George H. Laflin,,,4-8-1889,1889-04-08,Woodruff Collection
21299,1516,1109,1,,-,-,-,-,Cyanocephalens,cy.,maximilian,,#NAME?,"Pacific Grove, Monterey, Cal. [California]",Pacific Grove,Monterey,California,United States of America,female,,George H. Laflin,George H. Laflin,J. & J.E. Maillaird,J. W. Mailliard; John Mailliard,12-19-1895,1895-12-19,Woodruff Collection
21300,,304,2,Geology,Mineral,Carbonates,-,Cooper,Malachite; Green Carbonate of Copper,-,-,,Mineral Carbonates - Cooper Malachite; Green Carbonate of Copper - -,"Lucine Mining District, Utah",,,Utah,United States of America,,,J.H. McChesney,J. H. McChesney,,,,,
21301,,857,1,Geology,Mineral,Carbonates,-,Copper,Azurite; Blue Carbonate of Copper,-,-,,Mineral Carbonates - Copper Azurite; Blue Carbonate of Copper - -,"Gold Hill, New Mexico",Gold Hill,Grant,New Mexico,United States of America,,,George W. Weber,George W. Weber,,,,,55% Copper
21302,,3,1,Geology,Mineral,Element,-,Copper,Azurite [Copper],-,-,,Mineral Element - Copper Azurite [Copper] - -,"Mineral Point, Wisconsin",Mineral Point,Green,Wisconsin,United States of America,,,Mrs. E.E. Atwater,Elizabeth Emerson Atwater,,,,,
21303,,304,3,Geology,Mineral,Carbonates,-,Cooper,Malachite,-,-,,Mineral Carbonates - Cooper Malachite - -,Lucine Mining District,,,Utah,United States of America,,,J.H. McChesney,J. H. McChesney,,,,,57% Copper
21304,,777,2,Geology,Mineral,Sulphides,-,Chalcopyrite,Chalcopyrite,-,-,,Mineral Sulphides - Chalcopyrite Chalcopyrite - -,"Tombstone, Arizona",Tombstone,Cochise,Arizona,United States of America,,,Leo Canman,Leo Canman,,,,,"With Lead, Quartz and Pyrite"
21305,,2416,5,Geology,Mineral,Element,-,Copper,Conglomerate Copper Ore,-,-,,Mineral Element - Copper Conglomerate Copper Ore - -,"Calumet, Michigan",Calumet,Houghton,Michigan,United States of America,,,Joseph R. Putnam,Joseph R. Putnam,,,,,Calumet and Hecla Mine
21306,,2416,3,Geology,Mineral,Element,-,Copper,Conglomerate Copper Ore,-,-,,Mineral Element - Copper Conglomerate Copper Ore - -,"Calumet, Michigan",Calumet,Houghton,Michigan,United States of America,,,Joseph R. Putnam,Joseph R. Putnam,,,,,Calumet and Hecla Mine
21307,,2416,1,Geology,Mineral,Element,-,Copper,Conglomerate Copper Ore,-,-,,Mineral Element - Copper Conglomerate Copper Ore - -,"Calumet, Michigan",Calumet,Houghton,Michigan,United States of America,,,Joseph R. Putnam,Joseph R. Putnam,,,,,Calumet and Hecla Mine
21308,,2413,1,,-,-,-,-,Mineral Coal,-,-,,- - - - Mineral Coal - -,"Antrim, Tioga Co. Pennsylvania",Antrim,Tioga,Pennsylvania,United States of America,,,Robert W. Purdy,Robert W. Purdy,,,,,Peacock coal
21309,,1518,1,Geology,Mineral,Carbonates,-,Calcite,Smithsonite,-,-,,Mineral Carbonates - Calcite Smithsonite - -,"Galena, Illinois",Galena,Jo Daviess,Illinois,United States of America,,,Dr. Henry T. Godfrey,Henry T. Godfrey,,,,,"Silicate of Zinc, 54%"
21310,,336,2,Geology,Mineral,Sulphides,-,Sphalerite Group,Sphalerite; Sulphide of Zinc,-,-,,Mineral Sulphides - Sphalerite Group Sphalerite; Sulphide of Zinc - -,Colorado,,,Colorado,United States of America,,,Charles Veatch,Charles Veatch,,,,,
21311,,3,2,Geology,Mineral,Carbonates,-,Calcite,Smithsonite,-,-,,Mineral Carbonates - Calcite Smithsonite - -,,,,,United States of America,,,Mrs. E.E. Atwater,Elizabeth Emerson Atwater,,,,,Z. Sulphide has changed to z. carbonate
21312,,1927,1,,-,-,-,-,Mexican Opal,-,-,,- - - - Mexican Opal - -,"Queretaro, Mexico",Queretaro,,,Mexico,,,Dr. W. J. Laurence,W. J. Laurence,,,,,
21313,,2418,1,Geology,Mineral,Product,-,Tools,Welsbach Gas Mantle,-,-,,Mineral Product - Tools Welsbach Gas Mantle - -,,,,,,,,F.L. Goodwin,F. L. Goodwin,,,,,Proving radioactiving exposure 27 hours. [The mantle was exposed 27 hours on photographic film with the result shown in this negative]
21314,,2377,3,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,sincera,-,Say,Mollusca Gastropoda - Valvatidae Valvata sincera -,"High Island Harbour, Beaver Is., Lake Mich.",,,Michigan,United States of America,,,Bryant Walker,Bryant Walker,,,,,
21315,,2274,3,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,sincera,[nylanderi],Say,Mollusca Gastropoda - Valvatidae Valvata sincera [nylanderi],"Lake Geneva, Wisconsin",Lake Geneva,Walworth,Wisconsin,United States of America,,,Ills. State Lab. Nat. History,Illinois Natural History Survey ,,,,,Var. nylanderi Dall
21316,,2274,4,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,lewisii,-,Currier,Mollusca Gastropoda - Valvatidae Valvata lewisii -,"Lake Geneva, Wisconsin",Lake Geneva,Walworth,Wisconsin,United States of America,,,Ills. State Lab. Nat. History,Illinois Natural History Survey ,,,,,
21317,,1067,1,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,lewisii,-,Currier,Mollusca Gastropoda - Valvatidae Valvata lewisii -,"Lake Ontario, Windsor Beach, N.Y. [New York]",Windsor Beach,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,8/16/1997,1897-08-16,
21318,,1067,1,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,lewisii,-,Currier,Mollusca Gastropoda - Valvatidae Valvata lewisii -,"Lake Ontario, Sea Breeze, N. Y. [New York]",Sea Breeze,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,7/16/1997,1897-07-16,
21319,,1067,1,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,bicarinata,-,Lea,Mollusca Gastropoda - Valvatidae Valvata bicarinata -,"Lake Ontario, Sea Breeze, N. Y. [New York]",Sea Breeze,Monroe,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,7/16/1997,1897-07-16,
21320,,2046,1,Malacology,Mollusca,Gastropoda,-,Valvatidae,Valvata,bicarinata,-,Lea,Mollusca Gastropoda - Valvatidae Valvata bicarinata -,"North end of Seneca Lake, N.Y. [New York]",,,New York,United States of America,,,Frank C. Baker,Frank Collins Baker,,,Sep-04,1904-09,Var. perdepressa Walker
21321,,2501,1,,-,-,-,-,Penthestes,atricapillus,-,Linne,- - - - Penthestes atricapillus -,"Millers, Indiana",Miller,Lake,Indiana,United States of America,female,,F.M. Woodruff,Frank M. Woodruff,F.M.Woodruff,Frank M. Woodruff,10/10/1906,1906-10-10,
21322,,1548,1,,-,-,-,-,Aphelcoma,californica,obscura,Anthony,#NAME?,"Nestor, California",Nestor,San Diego,California,United States of America,female,,F.M. Woodruff,Frank M. Woodruff,F.M.Woodruff,Frank M. Woodruff,Jan-01,1901-01,
21323,Exchange #11,2864,3,Malacology,Mollusca,Bivalvia,-,Sphaeriidae,Sphaerium,simile,-,Say,Mollusca Bivalvia - Sphaeriidae Sphaerium simile -,"Tonkawa, Oklahoma",Tonkawa,Kay,Oklahoma,United States of America,,"adult, young",F.B. Isely,F. B. Isely,F.B Isely,F. B. Isely,Aug-08,1908-08,
21324,,50,1,,-,-,-,-,Corvus,ossifragus,-,Wilson,- - - - Corvus ossifragus -,West Florida,,,Florida,United States of America,,,Dr. J.W. Verlie,J. W. Verlie,,,,,
21325,,50,1,,-,-,-,-,Corvus,brachyrhynchos,pascuus,Cones,#NAME?,West Florida,,,Florida,United States of America,,,Dr. J. W. Verlie,J. W. Veilie,,,,,
21326,,2022,1,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,H.E. Wood,H. E. Wood,,,,,Doctor Jack Pot Lode
21327,,2022,1,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,H.E. Wood,H. E. Wood,,,,,Col. Boss Lode. 4oz to the ton.
21328,,2022,1,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,H.E. Wood,H. E. Wood,,,,,W.P.H. Lode. 10oz to the ton.
21329,,2022,1,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,H.E. Wood,H. E. Wood,,,,,DawsonLode. 16oz to the ton.
21330,,2022,1,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,H.E. Wood,H. E. Wood,,,,,Work Company. 20oz to the ton.
21331,,2022,1,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,H.E. Wood,H. E. Wood,,,,,Gold Dollar Lode. 4oz to the ton.
21332,,2022,1,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,H.E. Wood,H. E. Wood,,,,,Gold Com. Lode.
21333,,1022,1,Geology,Mineral,Sulphides,-,Sphalerite Group,Zinc Blende [Sphalerite],-,-,,Mineral Sulphides - Sphalerite Group Zinc Blende [Sphalerite] - -,Colorado,,,Colorado,United States of America,,,Dr. E.R. Larned,Ezra Read Larned,,,,,$850.00 silver per ton
21334,,785,2,Geology,Mineral,Oxides and Hydroxides,-,Zinc,Zincite; Oxide of Zinc,-,-,,Mineral Oxides and Hydroxides - Zinc Zincite; Oxide of Zinc - -,"Franklin, New Jersey",Franklin,Sussex,New Jersey,United States of America,,,George H. Laflin,George H. Laflin,,,,,
21335,,278,2,Geology,Mineral,Element,-,Gold,Gold ore,-,-,,Mineral Element - Gold Gold ore - -,"Woodland Park, Colorado",Woodland Park,Teller,Colorado,United States of America,,,W.D. White,W. D. White,,,,,Mine near No. 1
21336,,277,1,Geology,Mineral,Element,-,Gold,Roasted Gold Ore.,-,-,,Mineral Element - Gold Roasted Gold Ore. - -,"Cripple Creek, Colorado",Cripple Creek,Teller,Colorado,United States of America,,,W.D. White,W. D. White,,,,,
21337,,278,3,Geology,Mineral,Element,-,Gold/Silver,Gold and Silver Ore,-,-,,Mineral Element - Gold/Silver Gold and Silver Ore - -,"Maverick Mine, Badger Mts., Col. [Colorado]",,,Colorado,United States of America,,,W.D. White,W. D. White,,,,,
