HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,GEOREFERENCE_SOURCE,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,VERBATIM_DATE,BEGAN_DATE,END_DATE,SPECIMEN_EVENT_TYPE,VERIFICATIONSTATUS
"North America, United States, Alaska, Juneau Quad",Juneau,,58.301944,-134.419722,World Geodetic System 1984,88205,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Corvus corax principalis,CHAS:Bird:4474,01/20/1921,1921-01-20,1921-01-20,accepted place of collection,unverified
"North America, United States, Alaska, Juneau Quad",Juneau,,58.301944,-134.419722,World Geodetic System 1984,88205,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Calidris ptilocnemis couesi,CHAS:Bird:4873,03/25/1920,1920-03-25,1920-03-25,accepted place of collection,unverified
"North America, United States, Alaska, Juneau Quad",Juneau,,58.301944,-134.419722,World Geodetic System 1984,88205,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Calidris ptilocnemis couesi,CHAS:Bird:4872,03/25/1920,1920-03-25,1920-03-25,accepted place of collection,unverified
"North America, United States, Alaska, Juneau Quad",Juneau,,58.301944,-134.419722,World Geodetic System 1984,88205,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-05,Melanitta perspicillata,CHAS:Bird:4761,02/01/1920,1920-02-01,1920-02-01,accepted place of collection,unverified
"North America, United States, Alaska, Kenai Quad",Homer,Homer Alaska,59.6425,-151.548333,World Geodetic System 1984,1957,m,GeoLocate,GeoLocate,Adam Glueckert,2016-11-18,Pinicola enucleator flammula,CHAS:Bird:7978,09/26/1901,1901-09-26,1901-09-26,accepted place of collection,unverified
"North America, United States, Alaska, Kodiak Quad, Kodiak Island",Kodiak Island,"Alaska, Kodiak Island",57.396111,-153.483333,World Geodetic System 1984,23022,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-26,Aquila chrysaetos canadensis,CHAS:Bird:9739,1947,1947-01-01,1948-12-31,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",at shore of Wales,at shore of Wales,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-19,Somateria fischeri,CHAS:Bird:5838,05/29/1932,1932-05-29,1932-05-29,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Cape Prince of Wales,Cape Prince of Wales,65.599084,-168.081632,World Geodetic System 1984,1527,m,GeoLocate,GeoLocate,Adam Glueckert,2016-11-18,Calcarius lapponicus alacensis,CHAS:Bird:1933,06/12/1928,1928-06-12,1928-06-12,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Cape Prince of Wales,Cape Prince of Wales,65.599084,-168.081632,World Geodetic System 1984,1527,m,GeoLocate,GeoLocate,Adam Glueckert,2016-11-18,Somateria fischeri,CHAS:Bird:7117,6/21/1934,1934-06-21,1934-06-21,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Diomede Island,Diomede Island,65.767684,-168.987706,World Geodetic System 1984,8157,m,,GeoLocate,Adam Glueckert,2016-09-17,Aethia pusilla,CHAS:Bird:1939,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Diomede Island,Diomede Island,65.767684,-168.987706,World Geodetic System 1984,8157,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1934,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Diomede Island,Diomede Island,65.767684,-168.987706,World Geodetic System 1984,8157,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1935,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Diomede Island,Diomede Island,65.767684,-168.987706,World Geodetic System 1984,8157,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1936,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Diomede Island,Diomede Island,65.767684,-168.987706,World Geodetic System 1984,8157,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1937,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-19,Aethia psittacula,CHAS:Bird:5843,07/25/1931,1931-07-25,1931-07-25,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Oenanthe oenanthe oenanthe,CHAS:Bird:5820,05/26/1931,1931-05-26,1931-05-26,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Oenanthe oenanthe oenanthe,CHAS:Bird:5821,05/27/1931,1931-05-27,1931-05-27,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Oenanthe oenanthe oenanthe,CHAS:Bird:5822,05/25/1931,1931-05-25,1931-05-25,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Oenanthe oenanthe oenanthe,CHAS:Bird:5823,05/26/1931,1931-05-26,1931-05-26,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,"King Island, Alas.",64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-19,Oenanthe oenanthe oenanthe,CHAS:Bird:5867,05/25/1931,1931-05-25,1931-05-25,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Plectrophenax nivalis,CHAS:Bird:5815,5/25/1931; 5/2/1931,1931-05-02,1931-05-02,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Plectrophenax nivalis nivalis,CHAS:Bird:5816,05/25/1931,1931-05-25,1931-05-25,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Plectrophenax nivalis,CHAS:Bird:5817,5/25/1931; 5/1/1931,1931-05-01,1931-05-01,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Anas formosa,CHAS:Bird:5833,5/23/1931; 5/25/1931,1931-05-25,1931-05-25,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Anas formosa,CHAS:Bird:5834,5/25/1931; 5/23/1931,1931-05-23,1931-05-23,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",King Island,King Island,64.975,-168.059722,World Geodetic System 1984,2704,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Histrionicus histrionicus,CHAS:Bird:5835,05/27/1931,1931-05-27,1931-05-27,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,,GeoLocate,Adam Glueckert,2016-09-17,Aethia pusilla,CHAS:Bird:1966,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1938,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1959,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1960,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1961,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1964,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1962,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1963,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Little Diomede Island,Little Diomede Island,65.7581,-168.952,World Geodetic System 1984,3774,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-30,Aethia cristatella,CHAS:Bird:1965,06/20/1928,1928-06-20,1928-06-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Nome,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calcarius lapponicus alacensis,CHAS:Bird:4613,06/24/1921,1921-06-24,1921-06-24,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Teller,"Teller, Alaska",65.263611,-166.360833,World Geodetic System 1984,4073,m,GeoLocate,GeoLocate,Adam Glueckert,2016-11-18,Asio flammeus flammeus,CHAS:Bird:5860,05/29/1932,1932-05-29,1932-05-29,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Somateria spectabilis,CHAS:Bird:1649,05/20/1922,1922-05-20,1922-05-20,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Catharus minimus aliciae,CHAS:Bird:4851,06/09/1922,1922-06-09,1922-06-09,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Catharus minimus aliciae,CHAS:Bird:4850,06/09/1922,1922-06-09,1922-06-09,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Plectrophenax nivalis nivalis,CHAS:Bird:4639,05/11/1922,1922-05-11,1922-05-11,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calcarius lapponicus alacensis,CHAS:Bird:4612,06/05/1922,1922-06-05,1922-06-05,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Lagopus lagopus alba,CHAS:Bird:5143,05/31/1922,1922-05-31,1922-05-31,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Stercorarius longicaudus,CHAS:Bird:5136,06/08/1922,1922-06-08,1922-06-08,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Phalaropus fulicarius,CHAS:Bird:5148,06/11/1922,1922-06-11,1922-06-11,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Catharus minimus aliciae,CHAS:Bird:4852,06/11/1922,1922-06-11,1922-06-11,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Catharus minimus,CHAS:Bird:4845,06/09/1922,1922-06-09,1922-06-09,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,"Wales, Alaska",65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-19,Calidris mauri,CHAS:Bird:5904,"06/16/1932 or June 26, 1932",1932-06-16,1932-06-26,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,"Wales, Alaska",65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-10-19,Calidris mauri,CHAS:Bird:5903,06/23/1932,1932-06-23,1932-06-23,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,"Wales, Alaska",65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris mauri,CHAS:Bird:5866,06/26/1932,1932-06-26,1932-06-26,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Phalaropus fulicarius,CHAS:Bird:2619,06/14/1929,1929-06-14,1929-06-14,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Phalaropus fulicarius,CHAS:Bird:2618,06/01/1929,1929-06-01,1929-06-01,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Phalaropus fulicarius,CHAS:Bird:2621,06/06/1929,1929-06-06,1929-06-06,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris alpina pacifica,CHAS:Bird:2254,06/22/1929,1929-06-22,1929-06-22,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris ptilocnemis,CHAS:Bird:2255,06/15/1929,1929-06-15,1929-06-15,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris mauri,CHAS:Bird:2596,06/27/1929,1929-06-27,1929-06-27,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris mauri,CHAS:Bird:2562,06/22/1929,1929-06-22,1929-06-22,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris mauri,CHAS:Bird:2260,06/22/1929,1929-06-22,1929-06-22,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris mauri,CHAS:Bird:2261,06/24/1929,1929-06-24,1929-06-24,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris mauri,CHAS:Bird:2595,06/27/1929,1929-06-27,1929-06-27,accepted place of collection,unverified
"North America, United States, Alaska, Nome Quad",Wales,,65.609167,-168.0875,World Geodetic System 1984,4321,m,GeoLocate,GeoLocate,Adam Glueckert,2016-09-21,Calidris mauri,CHAS:Bird:2230,06/05/1929,1929-06-05,1929-06-05,accepted place of collection,unverified
