COLLECTION_OBJECT_ID,ENTEREDBY,CAT_NUM,OTHER_ID_NUM_1,OTHER_ID_NUM_TYPE_1,OTHER_ID_REFERENCES_1,OTHER_ID_NUM_2,OTHER_ID_NUM_TYPE_2,OTHER_ID_REFERENCES_2,OTHER_ID_NUM_3,OTHER_ID_NUM_TYPE_3,OTHER_ID_REFERENCES_3,ACCN,TAXON_NAME,NATURE_OF_ID,ID_MADE_BY_AGENT,MADE_DATE,IDENTIFICATION_REMARKS,VERBATIM_DATE,BEGAN_DATE,ENDED_DATE,HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,VERIFICATIONSTATUS,MINIMUM_ELEVATION,MAXIMUM_ELEVATION,ORIG_ELEV_UNITS,COLLECTOR_AGENT_1,COLLECTOR_ROLE_1,COLLECTOR_AGENT_2,COLLECTOR_ROLE_2,GUID_PREFIX,COLL_OBJECT_REMARKS,PART_NAME_1,PART_CONDITION_1,PART_LOT_COUNT_1,PART_DISPOSITION_1,PART_REMARK_1,PART_NAME_2,PART_CONDITION_2,PART_LOT_COUNT_2,PART_DISPOSITION_2,PART_REMARK_2,ATTRIBUTE_1,ATTRIBUTE_VALUE_1,ATTRIBUTE_DETERMINER_1,ATTRIBUTE_DATE_1,ATTRIBUTE_2,ATTRIBUTE_VALUE_2,ATTRIBUTE_DETERMINER_2,ATTRIBUTE_DATE_2,ATTRIBUTE_REMARKS_2,ATTRIBUTE_3,ATTRIBUTE_VALUE_3,ATTRIBUTE_DETERMINER_3,ATTRIBUTE_DATE_3,SPECIMEN_EVENT_REMARK,SPECIMEN_EVENT_TYPE
1191,ekrimmel,2017.10.969,,,,,,,,,,[CHAS:Mamm]2017.10,Morellia micans,legacy,unknown,,Fly.,9/11/1897,1897-09-11,1897-09-11,"North America, United States, Pennsylvania, Montgomery County",no specific locality recorded,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1193,ekrimmel,2017.10.970,,,,,,,,,,[CHAS:Mamm]2017.10,Myospila meditabunda,legacy,unknown,,Fly.,6/30/9x,1800-06-30,2017-06-30,"North America, United States, Pennsylvania, Philadelphia County",Philadelphia,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1194,ekrimmel,2017.10.971,,,,,,,,,,[CHAS:Mamm]2017.10,Ophyra {Ophyra leucostoma},legacy,unknown,,Fly.,6/6/1897,1897-06-06,1897-06-06,"North America, United States, New Jersey, Gloucester County",Westville,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1195,ekrimmel,2017.10.972,,,,,,,,,,[CHAS:Mamm]2017.10,Mycomya littoralis,legacy,unknown,,Fly.,6/28/1891,1891-06-28,1891-06-28,"North America, United States, New Jersey, Camden County",Merchantville,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1252,ekrimmel,16923.2,,,,,,,,,,[CHAS:Mamm]2017.10,Mydas clavatus,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,no higher geography recorded,no specific locality recorded,[no locality recorded],Robin Delapena,2009-10-01,unverified,,,,unknown,collector,,,CHAS:Ento,"INTERNAL NOTES: Found with CAS CN 16923 during 2009-2010 inventory. Assigned to this CN during Arctos migration process, 2017. DATA HISTORY: Inventory catalogued/verified by Robin Delapena (2009-10-01). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1192,ekrimmel,2017.10.974,,,,,,,,,,[CHAS:Mamm]2017.10,Musca domestica,legacy,Donald C. Lowrie,,Fly.,Oct 11 1930,1930-10-11,1930-10-11,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,Donald C. Lowrie,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,D.C. Lowrie,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
236,ekrimmel,2017.14.344,Herbert C. Brun-1005,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Pipunculus sp.,legacy,unknown,,Fly.,Aug 07 1928,1928-08-07,1928-08-07,"North America, United States, Illinois, Cook County",Schiller Park,FROM SPECIMEN: Schiller Park,Micah Saugen,2017-02-24,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-21). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
237,ekrimmel,2017.14.345,Herbert C. Brun-1168,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Pipunculus sp.,legacy,unknown,,Fly.,Sep 01 1928,1928-09-01,1928-09-01,"North America, United States, Illinois, Cook County",Willow Springs,FROM SPECIMEN: Willow Springs,Micah Saugen,2017-02-24,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-21). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
238,ekrimmel,2017.14.343,Herbert C. Brun-1211,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Pipunculus sp.,legacy,unknown,,Fly.,Sep 07 1928,1928-09-07,1928-09-07,"North America, United States, Illinois, Cook County","Chicago, Caldwell Woods Forest Preserve",FROM SPECIMEN: Caldwell Reseve,Micah Saugen,2017-02-24,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-21). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1196,ekrimmel,2017.14.340,Herbert C. Brun-1585,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Pipunculus sp.,legacy,unknown,,Fly.,Jun 25 1918,1918-06-25,1918-06-25,"North America, Canada",no specific locality recorded,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H.S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
239,ekrimmel,2017.14.341,Herbert C. Brun-2018,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Pipunculus sp.,legacy,unknown,,Fly.,May 31 1930,1930-05-31,1930-05-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-24,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-21). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,Specimen pinned to cork.,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
240,ekrimmel,2017.14.342,Herbert C. Brun-2430,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Pipunculus sp.,legacy,unknown,,Fly.,1932,1932-01-01,1932-12-31,"North America, United States, Illinois, Cook County",Chicago,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-24,unverified,,,,Herbert C. Brun,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-21). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,H. Brun,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
242,ekrimmel,2017.10.976,,,,,,,,,,[CHAS:Mamm]2017.10,Pipunculus sp.,legacy,unknown,,Fly.,10/1896,1896-10-01,1896-10-31,"North America, United States, Georgia, Tift County",Tifton,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-24,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-21). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1198,ekrimmel,2017.10.979,,,,,,,,,,[CHAS:Mamm]2017.10,Paraplatypeza velutina,legacy,unknown,,Fly.,8-Sep,1800-09-08,2017-09-08,"North America, United States, New Jersey, Burlington County",Riverton,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1199,ekrimmel,2017.10.980,,,,,,,,,,[CHAS:Mamm]2017.10,Rivellia brevifasciata,legacy,unknown,,Fly.,4-Jun,1800-06-04,2017-06-04,"North America, United States, New Jersey, Camden County",Atco,FROM SPECIMEN: Atco,Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1200,ekrimmel,2017.10.981,,,,,,,,,,[CHAS:Mamm]2017.10,Rivellia conjuncta,legacy,unknown,,Fly.,4-Jun,1800-06-04,2017-06-04,"North America, United States, New Jersey, Camden County",Atco,FROM SPECIMEN: Atco,Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1201,ekrimmel,2017.10.982,,,,,,,,,,[CHAS:Mamm]2017.10,Rivellia flavimana,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"North America, United States, Illinois, McHenry County",Algonquin,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1202,ekrimmel,2017.10.983,,,,,,,,,,[CHAS:Mamm]2017.10,Rivellia quadrifasciata,legacy,unknown,,Fly.,8-Jun,1800-06-08,2017-06-08,"North America, United States, New Jersey, Cape May County",Avalon,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1203,ekrimmel,2017.10.984,,,,,,,,,,[CHAS:Mamm]2017.10,Rivellia sp.,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"North America, United States, New Jersey, Camden County",Atco,FROM SPECIMEN: Acto,Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1204,ekrimmel,2017.10.985,,,,,,,,,,[CHAS:Mamm]2017.10,Rivellia sp.,legacy,unknown,,Fly.,8-Jun,1800-06-08,2017-06-08,"North America, United States, New Jersey, Cape May County",Avalon,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1205,ekrimmel,2017.10.986,,,,,,,,,,[CHAS:Mamm]2017.10,Rivellia sp.,legacy,unknown,,Fly.,8/13/1891,1891-08-13,1891-08-13,"North America, United States, Pennsylvania, Philadelphia County",Philadelphia,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1206,ekrimmel,2017.10.987,,,,,,,,,,[CHAS:Mamm]2017.10,Platystomatidae,legacy,unknown,,Fly.,8-Jun,1800-06-08,2017-06-08,"North America, United States, New Jersey, Cape May County",Avalon,[transcribed directly into formatted locality fields],Nick Travanty,2011-04-13,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2011-04-13). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
243,ekrimmel,2017.10.988,,,,,,,,,,[CHAS:Mamm]2017.10,Loxocera cylindrica,legacy,unknown,,Fly.,6/9/1895,1895-06-09,1895-06-09,"North America, United States, North Carolina, Hertford County",no specific locality recorded,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-24,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2010-09-24). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
244,ekrimmel,2017.10.989,,,,,,,,,,[CHAS:Mamm]2017.10,Loxocera cylindrica,legacy,unknown,,Fly.,6/9/1895,1895-06-09,1895-06-09,"North America, United States, North Carolina, Hertford County",no specific locality recorded,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-24,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2010-09-24). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
245,ekrimmel,2017.10.990,,,,,,,,,,[CHAS:Mamm]2017.10,Psila collaris,legacy,unknown,,Fly.,6/1911?,1911-06-01,1911-06-30,"North America, United States, Pennsylvania, Philadelphia County",Philadelphia,[transcribed directly into formatted locality fields],Micah Saugen,2017-02-24,unverified,,,,unknown,collector,,,CHAS:Ento,"DATA HISTORY: Inventory catalogued/verified by N. Travanty (2010-09-24). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,,,,,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1253,ekrimmel,16928.1,,,,,,,,,,[CHAS:Mamm]1100,Pyrgota undata,legacy,unknown,,Fly.,[no date recorded],1800,2018-01-11,"North America, United States, Texas",no specific locality recorded,FROM SPECIMEN: Texas; FROM ORIGINAL CATALOG BOOK: Texas,Robin Delapena,2009-10-01,unverified,,,,Andrew Bolter,collector,,,CHAS:Ento,DATA HISTORY: Inventory catalogued/verified by Robin Delapena (2009-10-01). Results from Original Catalog Book matching during Arctos migration: Matched to catalog book specimen [Erica Krimmel].,whole organism (pinned),unchecked,2,in collection,Number of specimens from records: 2 (Original Catalog Book).,,,,,,verbatim collector,Andrew Bolter,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
1254,ekrimmel,16928.2,,,,,,,,,,[CHAS:Mamm]2079,Pyrgota undata,legacy,unknown,,Fly.,5/23/1903,1903-05-23,1903-05-23,"North America, United States, Illinois, Cook County",Chicago,FROM SPECIMEN: Chicago,Robin Delapena,2009-10-01,unverified,,,,Alexander Kwiat,collector,,,CHAS:Ento,"INTERNAL NOTES: Found with CAS CN 16928 during 2009-2010 inventory. Assigned to this CN during Arctos migration process, 2017. DATA HISTORY: Inventory catalogued/verified by Robin Delapena (2009-10-01). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),unchecked,1,in collection,,,,,,,verbatim collector,A. Kwiat,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
821,ekrimmel,2017.14.346,Herbert C. Brun-2047,collector number,self,,,,,,,[CHAS:Mamm]2017.14,Anthrax sp.,legacy,unknown,,Fly.,Jul 21 1921,1921-07-21,1921-07-21,"North America, Canada, Ontario",Gull Lake,FROM SPECIMEN: Gull Lake,Heather Arieti,2010-09-08,unverified,,,,H. S. Parish,collector,,,CHAS:Ento,"INTERNAL NOTES: Purchased from H. S. Parish. DATA HISTORY: Inventory catalogued/verified by H. Arieti (2010-09-08). Results from Original Catalog Book matching during Arctos migration: FIC specimen, no catalog number to match.",whole organism (pinned),Poor.,1,in collection,,,,,,,verbatim collector,H. S. Parish presumably,Erica Krimmel,2018-01-11,sex,not recorded,unknown,2018-01-11,,,,,,,accepted place of collection
