CAT_NUM,DEL_EVENT
4035,3238032
4036,3238526
4037,3238354
4038,3237883
4039,3237956
4040,3237908
4041,3238241
4042,3237252
4043,3237976
4044,3238075
4045,3237971
4046,3237975
4047,3238548
4048,3237376
4049,3237377
4050,3237587
4051,3238549
4052,3237741
4053,3237837
4054,3237591
4060,3237664
4061,3237920
4062,3394252
4064,3237931
4065,3238294
4067,3237814
4068,3237981
4069,3237544
4070,3237540
4071,3237566
4072,3233475
4073,3233476
4074,3233406
4075,3234256
4076,3233213
4079,3238424
4081,3234498
4082,3234726
4083,3235993
4085,3235161
4086,3235640
4088,3238041
4089,3238036
4090,3233811
4092,3233647
4094,3233138
4102,3235151
4103,3235035
4104,3233198
4105,3236612
4106,3235565
4108,3232649
4109.2,3236195
4121,3237370
4122,3237708
4123,3237945
4129,3237470
413,3232522
4131,3234801
4132,3238322
4133,3238766
4134,3235687
4135,3235552
4136,3235528
414,3394253
4142,3238851
4143,3237864
4144,3239851
4145,3238839
4148,3227625
4149,3227336
415,3391223
4152,3227622
4153,3227623
4154,3227365
4155,3227440
4156,3227337
4159,3233374
416,3238734
4161,3395272
4164,3393279
4165,3231308
417,3242419
4172,3231842
4173,3231772
4174,3229803
4179,3238646
4180,3237859
4181,3239126
4182,3237567
4183,3239131
4184,3237463
4186,3235818
4188,3239108
4189,3238600
419,3229538
4190,3237811
4191,3239103
4192,3238601
4193,3238602
4194,3238597
4195,3238817
4196,3237372
4197,3237371
4198,3237863
4202,3237373
4203,3237738
4204,3237692
4205,3228737
4206,3234334
4209,3229506
4215,3237539
4218,3229403
4219,3394261
4220,3233089
4221,3393282
4222,3237951
4223,3237740
4225,3233590
4227,3237810
4230,3232206
4231,3239107
4232,3236154
4234,3238258
4235,3237246
4238,3237978
4240,3392992
4241,3235294
4243,3227590
4246,3238928
4247,3237722
4248,3240423
425,3239536
4250,3236389
4251,3236395
4252,3237770
4257,3237292
4258,3237946
426,3237268
4261,3233665
4263,3239446
4271,3234445
4272,3227922
4275,3234917
4278,3234254
4279,3237192
4280,3237191
4287,3237570
4289,3234900
429,3232809
4290,3235990
4291,3237324
4292,3238008
4293,3239097
4294,3237977
4295,3239124
4296,3238812
4297,3238355
4298,3238672
430,3236926
4301,3238510
4302,3238671
4303,3238816
4304,3238164
4305,3234761
4306,3234405
4307,3234617
4309,3234413
431,3237027
4310,3234659
4311,3235431
4312,3234380
4313,3235255
4314,3234734
4315,3235295
4316,3235082
4317,3234735
4318,3234257
432,3232833
4320,3235084
4321,3235231
4322,3235543
4323,3232075
4324,3234205
4325,3236147
4326,3234434
4327,3235133
4328,3236392
4329,3236231
433,3236293
4330,3234284
4332,3236928
4333,3234789
4334,3232142
4336,3234230
4337,3236855
4338,3235130
4340,3235883
4341,3235422
4342,3234634
4343,3235292
4344,3236983
4346,3234520
4347,3234835
4348,3234273
4350,3235131
4351,3232229
4353,3234762
4355,3234347
4356,3234822
4357,3234402
4358,3235128
4359,3235132
4360,3231984
4361,3234407
4362,3234661
4363,3234656
4364,3234406
4365,3234562
4366,3234660
4367,3229093
4368,3229069
4369,3229262
4370,3228951
4371,3229261
4372,3237304
4373,3237305
4374,3237932
4375,3228977
4378,3235244
438,3237508
4381,3235566
4383,3228332
4384,3229286
4386,3237822
4387,3238698
4388,3228548
4389,3237720
439,3233250
4390,3238200
4391,3237829
4392,3238673
4393,3238453
4394,3239104
4395,3237565
4396,3237276
4399,3237250
440,3239533
4400,3228602
4401,3229287
4402,3228153
4407,3228132
4408,3237285
4409,3237888
441,3239291
4413,3232968
4415,3231416
4416,3229730
4418,3239741
4419,3229410
442,3239535
4426,3237471
4428,3229676
4429,3229787
443,3239534
4430,3237765
4431,3228732
4432,3238844
4433,3231044
4434,3231319
4435,3230980
4436,3229962
444,3394124
4441,3238612
4443,3230892
4447,3231188
4448,3230813
4449,3229820
445,3240374
4450,3231843
4454,3237472
4455,3231601
4456,3231231
4459,3229810
446,3240373
4461,3240521
4462,3240216
4463,3240262
4464,3238219
4465,3237802
4466,3230358
4467,3231060
4468,3231346
4469,3231347
447,3239666
4471,3230042
4472,3229683
4474,3228794
4475,3230043
4479,3229783
448,3239667
4480,3231074
4481,3231075
4484,3229746
4485,3229745
4488,3229639
4489,3229873
449,3239521
4490,3230070
4491,3230071
4492.1,3230547
4492.2,3231256
4493,3230293
4494,3230292
4495,3229740
4498,3231385
4499,3231195
45,3237485
450,3239208
4500,3228752
4501,3228182
4502,3228205
4505,3229987
4509,3229630
4510,3231160
4511,3231412
4512,3231534
4514,3238845
4515,3231341
4516,3231788
4517,3232303
4519,3230289
4520,3231473
4522,3230806
4523,3229915
4525,3231463
4529,3231567
4531,3231848
4534,3230742
4535,3230425
4536,3229646
4537,3229940
4539,3391821
454,3230394
4541,3230548
4542,3231466
4543,3231467
4544,3229206
4545,3231468
4546,3231464
4547,3230049
4548,3231737
4549,3231129
4550,3232466
4551,3231660
4552,3231316
4553,3231315
4554,3231342
4555,3231317
4556,3231340
4557,3230137
4558,3231508
4559,3231413
4561,3231752
4562,3229941
4563,3229619
4564,3229638
4565,3229920
4566,3229634
4569,3230520
4570,3232131
4572,3232327
4573,3231339
4574,3232326
4580,3231307
4581,3231272
4582,3231717
4587,3229791
4591,3229667
4592,3230981
4594,3229744
4595,3229687
4596,3229701
4598,3229808
46,3233264
4601,3231506
4602,3231128
4603,3229961
4604,3231212
4607,3231474
4608,3232436
4609,3228638
4610,3228297
4611,3228365
4612,3227794
4613,3227999
4615,3231768
4616,3231526
4617,3231577
4618,3231515
4619,3231027
4620,3231028
4621,3230781
4625,3231507
4626,3229686
4629,3231199
4630,3229713
4631,3229618
4632,3229611
4633,3231771
4635,3230780
4636,3229738
4637,3232470
4639,3227770
4640,3229645
4641,3229948
4642,3231230
4643,3229949
4644,3229762
4646,3232309
4647,3232967
4648,3232358
4649,3231373
4651,3229703
4653,3231071
4654,3231072
4655,3229640
4656,3229777
4657,3231318
4658,3230092
4659,3231048
4660,3230166
4661,3230519
4662,3231043
4664,3227877
4665,3232969
4666,3232336
4667,3237262
467,3236291
4670,3231190
4671,3238613
4676,3228395
4677,3228405
4678,3229595
468,3236292
4680,3232305
4681,3232306
4682,3228479
4683,3229592
4684,3227834
4685,3228778
4686,3228764
4687,3227825
4688,3227871
4689,3227888
469,3233918
4690,3227883
4691,3227885
4692,3227886
4693,3228327
4694,3228081
4695,3230135
4696,3230136
4697,3234415
4698,3234249
4699,3228051
470,3232456
4700,3233164
4702,3237571
4704,3235390
4705,3234178
4706,3236014
4708,3234946
4710,3235293
4711,3235242
4712,3235289
4713,3235487
4714,3235188
4717,3233752
4720,3228196
4721,3228236
4722,3228449
4723,3228407
4724,3228430
4725,3228790
4726,3228165
4727,3228557
4728,3228558
4729,3228554
4730,3228294
4731,3228675
4732,3228231
4733,3228320
4734,3228321
4735,3230837
4736,3230811
4737,3229635
4738,3229647
4740,3228623
4741,3228428
4742,3228043
4743,3228363
4744,3228431
4745,3228440
4746,3228253
4747,3228422
4748,3228393
4749,3228388
475,3233300
4750,3227775
4751,3228400
4752,3227876
4753,3228319
4754,3228765
4755,3228676
4756,3228432
4757,3228647
4758,3228509
4759,3228766
476,3396080
4760,3228401
4761,3227757
4763,3228040
4764,3227824
4765,3237274
4766,3391738
4767,3228616
4768,3228514
4769,3228787
4770,3228330
4771,3228435
4772,3228436
4773,3228538
4774,3228704
4775,3228636
4776,3228104
4777,3228539
4779,3227367
478,3237205
4780,3227476
4781,3227423
4783,3227551
4784,3227451
4785,3227687
4786,3227525
4787,3227564
4788,3227565
4789,3227566
479,3233212
4790,3227562
4791,3227563
4792,3227401
4793,3227402
4794,3227488
480,3233005
4801,3227448
4802,3227331
4803,3227645
4805,3237745
4806,3237790
4807,3237744
4808,3237620
4809,3237320
481,3233210
4810,3238487
4811,3237564
4812,3238488
4813,3237815
4814,3237739
4815,3238212
4818,3238238
4819,3237724
482,3237100
4820,3237316
4821,3237783
4823,3228930
4824,3231364
4825,3232549
4826,3231108
4828,3229799
4829,3231732
483,3238266
4830,3231808
4831,3231365
4833,3231574
4834,3231575
4838,3231380
4839,3229699
484,3397527
4840,3231247
4842,3230424
4845,3227803
4847,3231769
4848,3230095
4849,3232603
485,3393846
4850,3227769
4851,3228023
4852,3227802
4853,3232598
4854,3232422
4855,3231578
4856,3230807
4857,3230809
4858,3230812
4859,3230096
4860,3229629
4861,3229849
4862,3232523
4865,3227887
4866,3227610
4867,3228620
4868,3228785
487,3236869
4870,3228753
4871,3228825
4872,3227762
4873,3228795
4874,3231349
4875,3230838
4876,3230839
4877,3230518
4878,3230445
4879,3240215
488,3236870
4880,3239023
4881,3240009
4882,3238909
4883,3238843
4884,3232599
4885,3230741
4886,3231411
4887,3232600
4888,3231204
4890,3231205
4891,3231671
4894,3230819
4895,3230820
4896,3229805
4897,3231123
4898,3231345
4899,3240351
4900,3240047
4901,3240016
4902,3240352
4903,3240350
4904,3240297
4905,3239914
4906,3240012
4907,3240084
4908,3240085
4909,3240152
491,3238491
4910,3240011
4914,3229581
4915,3229582
4918,3236921
4919,3236920
4920,3227538
4921,3227637
4922,3227583
4923,3227584
4924,3227442
4925,3227556
4926,3227560
4927,3227561
4928,3227587
4929,3227627
493,3399470
4930,3227559
4931,3227378
4932,3227343
4933,3227443
4934,3227588
4935,3227609
4936,3227628
4937,3227632
4938,3236838
4939,3231336
494,3238080
4940,3231337
4941,3231338
4942,3231333
4943,3231777
4944,3231659
4945,3231542
4946,3231655
4947,3231656
4948,3231775
4949,3238818
495,3234002
4950,3238483
4951,3231215
4952,3231479
4953,3229792
4954,3230105
4955,3229641
4956,3229806
4958,3230010
4959,3231546
496,3399373
4960,3229778
4961,3229732
4962,3229885
4963,3229955
4964,3229674
4965,3231545
4966,3230160
4967,3229715
4968,3229800
4969,3229801
497,3399372
4970,3232324
4971,3230985
4972,3229733
4973,3231182
4974,3232361
4975,3232362
4976,3231441
4977,3231183
4978,3232360
4979,3231353
498,3399375
4980,3229830
4981,3231862
4982,3231241
4983,3231242
4984,3231434
4985,3231244
4986,3231245
4987,3233208
4988,3231249
4989,3229793
499,3233805
4990,3232325
4991,3232601
4992,3232363
4993,3229734
4994,3229675
4995,3229807
4996,3229702
4997,3229714
4998,3229928
4999,3231715
500,3239215
5000,3231740
5001,3231137
5002,3231669
5003,3229739
5004,3229896
5005,3231379
5006,3231260
5007,3231377
5008,3231378
5009,3231109
501,3228516
5010,3229906
5011,3229907
5012,3229954
5013,3231440
5014,3231110
5015,3232269
5016,3231144
5017,3231429
5018,3231644
5019,3231261
502,3238082
5020,3231143
5021,3231169
5022,3231451
5023,3231738
5024,3231743
5025,3231292
5026,3231670
5027,3231374
5028,3232365
5029,3231156
503,3234472
5030,3229891
5031,3229826
5033,3231155
5034,3232274
5035,3229844
5036,3231154
5037,3232369
5038,3232368
5039,3231180
5040,3232371
5041,3232370
5042,3231139
5043,3229843
5044,3231382
5045,3229790
5046,3229747
5047,3230524
5048,3231804
5049,3231809
505,3229043
5050,3229695
5051,3232150
5052,3232215
5053,3232216
5054,3232593
5055,3231544
5056,3231541
5057,3229672
5058,3231288
5059,3231263
506,3229044
5060,3231354
5061,3231471
5062,3231375
5063,3231472
5064,3231287
5065,3230158
5066,3230065
5067,3230061
5068,3229716
5069,3229856
507,3231054
5070,3231853
5071,3231854
5072,3229876
5073,3231859
5074,3231161
5075,3231394
5076,3231742
5077,3230014
5078,3230015
5079,3230986
5080,3230107
5081,3229779
5082,3229848
5083,3231741
5084,3231858
5085,3231805
5086,3229753
5087,3232298
5088,3231835
5089,3229780
509,3230370
5090,3231384
5091,3231136
5092,3231383
5093,3237356
5094,3231243
5095,3231864
5096,3231238
5097,3231863
5098,3231138
5099,3231478
510,3231055
5100,3231543
5101,3231257
5102,3231352
5103,3229916
5104,3229673
5105,3230159
5108,3228780
5109,3228024
511,3231013
5110,3228493
5111,3228473
5112,3228845
5113,3228491
5114,3228528
5115,3228525
5116,3228524
5119,3228154
512,3240331
5120,3228252
5121,3228244
5123,3229143
5125,3229802
5126,3229804
5127,3230106
5129,3231855
513,3239518
5135,3237492
5136,3228057
5138,3228710
514,3236508
5140,3231448
5142,3228777
5143,3228056
5144,3228633
5145,3229298
5148,3228058
5149,3228309
515,3236273
5151,3228709
5152,3228062
5154,3228707
5155,3228708
5156,3228681
5157,3228706
5158,3227846
516,3238562
5161,3227845
5162,3227847
5163,3228702
5164,3228682
5167,3229550
5169,3229794
517,3238154
5171,3231363
5173,3232966
5174,3231198
5175,3231173
5176,3231751
5177,3228969
5178,3232496
5179,3232524
518,3239144
5183,3229666
5184,3231320
5185,3231596
5187,3231672
5188,3231306
519,3235620
5190,3231208
5191,3229241
5192,3228267
5193,3229040
5194,3228686
5195,3228839
5196,3228582
5197,3228832
5198,3228578
5199,3229520
520,3236415
5200,3229041
5202,3229123
5203,3227855
5204,3229149
5205,3228544
5206,3228545
5207,3231934
5209,3238507
521,3240311
5210,3238511
5212,3238512
5213,3236860
5214,3236859
5215,3238606
5216,3238581
5217,3233604
5218,3235893
522,3231030
5220,3235677
5221,3238729
5222,3232225
5223,3238728
5224,3236393
5225,3236394
5226,3236871
5227,3235248
5228,3236935
5229,3237166
523,3231325
5230,3234275
5231,3233345
5232,3238653
5233,3235948
5234,3235676
5235,3228555
5236,3228559
5238,3228841
5239,3228389
5242,3228103
5243,3227818
5244,3229522
5247,3228550
5248,3228551
5249,3228050
5250,3228552
5253,3227779
5254,3228225
5255,3228096
5256,3228833
5257,3227778
5258,3228842
526,3239729
5260,3228540
5262,3228546
5263,3227868
5264,3227869
5265,3228547
5266,3229580
5267,3228114
5268,3228859
5269,3228411
527,3238649
5270,3229147
5271,3227860
5272,3229469
5273,3229470
5274,3228561
5275,3228185
5280,3228495
5290,3228531
5291,3228364
5293,3235532
5294,3235527
5295,3235436
5296,3234100
5297,3235228
53,3236945
530,3233071
5300,3394136
5302,3394122
5303,3394123
5306,3239736
5308,3228797
5309,3228792
531,3232947
5310,3230114
5311,3229148
5313,3239077
5314,3239073
5315,3239009
5316,3238980
5317,3239010
5318,3239078
5319,3237251
532,3232661
5322,3236307
5323,3236308
5324,3236424
5325,3235340
5326,3228052
5327,3228806
533,3240381
5330,3229395
5331,3228609
5332,3228824
5333,3228823
5334,3228162
5335,3228492
5337,3228113
5338,3228511
5339,3394267
534,3232958
5340,3236169
5341,3394154
5345,3227469
5346,3227460
5347,3227461
5348,3227486
5349,3227655
535,3396204
5350,3227575
5351,3227903
5352,3227449
5353,3227470
5354,3227611
5356,3227554
5357,3227471
5359,3228326
536,3240380
5360,3239045
5363,3239641
5365,3228164
5366,3228420
5367,3228421
5368,3229405
5369,3228455
537,3233866
5370,3228163
5371,3228404
5374,3227872
5375,3228457
5376,3228819
5377,3228172
5378,3228173
5379,3228133
5380,3394964
5381,3228637
5385,3228456
5386,3228209
5388,3227895
5389,3229825
539,3233121
5390,3229922
5391,3229908
5392,3229836
5393,3229842
5394,3229934
5395,3229605
5396,3229604
5397,3229834
5398,3229835
5399,3229606
54,3237194
540,3396206
5400,3229895
5401,3229956
5402,3229886
5403,3229932
5404.2,3228610
5405,3227543
5406,3227691
5407,3227690
5408,3227455
5409,3227540
541,3396205
5410,3227372
5411,3227371
5412,3227373
5413,3227456
5414,3227379
5415,3228184
5416,3227542
5417,3227368
5418,3227533
5419,3227630
5420,3227631
5421,3227515
5422,3227541
5423,3228591
5424,3228632
5425,3228235
5426,3228470
5427,3228860
5428,3228770
543,3231372
544,3233122
5441,3227422
5442,3227450
5443,3227487
5444,3227548
5445,3227474
5446,3227646
5447,3227601
5448,3227403
5449,3227399
5450,3227424
5451,3227468
5453,3395795
5454,3235798
5455,3236206
5456,3237016
5457,3395796
5458,3228654
5459,3228622
546,3240481
5460,3228590
5461,3228820
5462,3229554
5463,3228460
5464,3228318
5465,3228342
5466,3228343
5467,3228192
5468,3228187
5469,3228175
5470,3228120
5471,3228564
5472,3228300
5473,3228234
5474,3228721
5477,3228861
5478,3228115
5479,3236366
5480,3229924
5481,3228880
5482,3229003
5483,3229518
5484,3228536
5485,3228188
5486,3229442
5487,3228146
5488,3227784
5489,3228658
549,3240073
5490,3228186
5491,3228228
5492,3229412
5493,3228763
5494,3228673
5495,3228674
5497,3228315
5498,3228537
5499,3228562
55,3236862
5500,3228563
5501,3228565
5502,3228852
5503,3229341
5505,3229465
5506,3229466
5507,3229467
5510,3229487
5511,3229511
5512,3228447
5513,3236743
5516,3229473
5517,3229524
5518,3229222
5519,3229574
552,3240379
5520,3229417
5521,3228467
5522,3229424
5523,3229419
5524,3229393
5525,3229485
5526,3229418
5528,3228292
5529,3228312
5530,3228264
5531,3228246
5532,3228643
5533,3228549
5534,3228448
5535,3228771
5536,3228523
5537,3228635
5538,3228229
5539,3228230
554,3395185
5540,3228299
5541,3228116
5542,3228117
5543,3228311
5544,3228285
5545,3228406
5546,3236297
5547,3228366
5548,3228627
5549,3228628
5551,3228634
5552,3228631
5553,3240255
5557,3237124
5561,3236520
5565,3395028
5566,3237180
5570,3395027
5573,3394295
5579,3236987
559,3391992
56,3236863
560,3392101
5604,3237117
5605,3237478
5606,3237583
5607,3237584
5608,3237585
5609,3236946
561,3392037
5610,3236947
5611,3237477
5612,3237479
5614,3237176
5615,3237526
5616,3237538
5617,3237426
5618,3237453
5619,3237529
562,3392038
5620,3237530
5621,3237531
5622,3237532
5623,3237525
5624,3237511
5625,3237118
5626,3237119
5627,3237120
5628,3237121
5629,3237114
563,3392039
5630,3237195
5631,3237222
5632,3237223
5633,3237149
5634,3236813
5635,3237177
5636,3237151
5637,3237152
5638,3237153
564,3392103
5640,3228439
5641,3228446
5642,3229280
5643,3228328
5644,3228660
5645,3228650
5646,3228134
5647,3228222
5648,3228518
5649,3228651
565,3392104
5650,3228661
5651,3228289
5652,3229400
5653,3228288
5654,3394279
5655,3229555
5656,3240668
5658,3229437
5659,3228468
566,3392113
5660,3229430
5661,3228370
5662,3229431
5663,3229426
5664,3229458
5666,3394827
5667,3395108
5668,3229231
5669,3232733
567,3392114
5670,3240264
5671,3228585
5672,3228618
5674,3228648
5675,3229196
5678,3240871
5679,3240776
568,3393191
5680,3237327
5681,3237296
5682,3237297
5683,3237322
5684,3239698
5688,3227482
5689,3229482
569,3393192
5690,3227783
5691,3229427
5692,3229691
5693,3228307
5696,3234345
5698,3241317
57,3237200
570,3392100
5700,3227634
5702,3234346
5704,3234986
571,3392084
5710,3227604
5713,3391736
5714,3397216
5717,3397299
572,3393193
5720.1,3240635
5720.2,3237537
5723,3237126
5725,3239808
5727,3395979
573,3400448
574,3400707
5742,3236089
5743,3236196
5744,3236194
5745,3236807
5746,3236068
5747,3239626
5748,3239627
5749,3238759
575,3231371
5750,3239873
5751,3239121
5753,3240631
5754,3240630
5756,3240313
5759,3240304
5760,3239672
5761,3239678
5764,3238776
5766,3239574
5767,3240254
5768,3239847
5770,3240301
5773,3239922
5774,3239846
5777,3238852
5779,3239746
578,3231370
5782,3240225
5783,3239747
5785,3229306
5786,3394826
579,3230911
5791,3229406
5792,3229407
5793,3228111
5794,3228156
5795,3228349
5796,3228350
5797,3228203
5798,3228181
5799,3228466
580,3400450
5800,3228109
5802,3228110
5803,3229311
5804,3229471
5805,3228840
5808,3229116
5809,3229327
581,3230863
5810,3229329
5811,3229558
5812,3229254
5813,3228933
5815,3229399
5816,3228345
5817,3228341
5818,3228560
5819,3240506
582,3228903
5820,3229283
5821,3229284
5822,3229279
5823,3228362
5824,3228809
5825,3228810
5826,3228744
5827,3228224
5828,3240507
5830,3240968
5831,3240773
5833,3228368
5834,3228346
5835,3228361
5838,3229519
5839,3229472
584,3229002
5840,3229234
5841,3229476
5842,3229450
5843,3228270
5844,3229572
5845,3227333
5847,3231430
5848,3229486
5849,3241210
585,3230947
5850,3235669
5851,3236013
5852,3238726
5853,3398924
5854,3240621
5855,3242399
5858,3236539
5859,3238320
586,3230858
5860,3229142
5861,3229340
5862,3228145
5863,3229521
5864,3228836
5865,3229150
5866,3227993
5867,3229323
5868,3229239
5869,3238754
587,3395255
5870,3238157
5871,3239925
5872,3239827
5873,3237279
5874,3237300
5875,3239828
5876,3236295
5877,3237728
5878,3237659
588,3395263
5880,3240779
5881,3240800
5882,3240826
5883,3238492
5884,3395270
5887,3397696
5888,3236280
5889,3236233
5891,3397288
5894,3239807
5895,3239886
590,3391993
5900,3229590
5901,3228331
5902,3228098
5903,3227823
5904,3227799
5905,3240385
5906,3240633
5909,3238849
5910,3238875
5911,3239114
5912,3239109
5913,3239110
5914,3240080
5915,3239573
5916,3240561
5917,3240562
5918,3240302
5919,3239669
5920,3240170
5921,3240171
5922,3227647
5923,3227391
5924,3228443
5926,3229503
5927,3228761
5928,3230992
5929,3233211
593,3237077
5930,3227589
5932,3228135
5933,3228356
5934.1,3238545
5934.2,3228649
5934.3,3228322
5935,3238701
5936,3239829
5937,3239849
5938,3239850
5939,3239924
594,3236251
5940,3238546
5941,3238547
5942,3227648
5947,3228313
5949,3228458
595,3394911
5950,3228221
5951,3228655
5952,3228728
5956,3399462
5957,3399296
5958,3399393
5959,3399392
596,3395260
5960,3399391
5961,3395117
5962,3394199
5963,3235899
5964,3236184
5965,3236183
5966,3395118
5967,3395976
5968,3395791
5969,3240588
597,3393848
5970,3240299
5971,3240422
5972,3240587
5973,3239966
5974,3240200
5975,3240428
5976,3240732
5977,3240153
5978,3240529
5979,3240097
5980,3240610
5982,3395793
5983,3240403
5984,3240544
5985,3394196
5986,3234322
5987,3234160
5988,3235218
5989,3399460
599,3238690
5990,3399461
5991,3240305
5992,3240023
5993,3240164
5994,3240498
5995,3240571
5996,3240154
5997,3240131
5998,3240069
5999,3239786
600,3231950
6000,3240496
6001,3239633
6002,3240070
6003,3239785
6004,3240128
6005,3240295
6006,3240527
6007,3239773
6008,3240477
6009,3240479
601,3233340
6010,3240478
6011,3240497
6012,3240096
6013,3240022
6014,3239962
6015,3240528
6016,3395273
6017,3240223
6018,3239632
6019,3240570
602,3395284
6020,3240145
6021,3240071
6023,3240654
6024,3240242
6025,3239774
6026,3239586
6027,3240130
6028,3240150
6029,3240448
603,3395271
6030,3239961
6031,3240296
6033,3394197
6034,3240712
6035,3240377
6036,3240447
6037,3240062
6038,3240704
6039,3239965
604,3395881
6040,3239844
6041,3240151
6042,3240402
6043,3240276
6044,3395980
6045,3398176
6046,3240711
6047,3239964
6048,3240275
6049,3240656
605,3395885
6050,3239889
6051,3240480
6052,3240657
6053,3241260
6054,3240451
6056,3240017
6057,3239867
6058,3239868
6059,3240705
606,3395880
6061,3240504
6062,3240519
6063,3240449
6064,3240019
6065,3240427
6066,3240655
6067,3240473
6068,3240018
6069,3240298
607,3395891
6070,3238384
6072,3238707
6073,3237597
6074,3239029
6075,3239050
6076,3239127
6077,3239122
608,3395886
6080,3237012
6081,3233209
6082,3395283
6083,3240719
6084,3242424
6085,3234017
6086,3240874
6087,3394198
6088,3240875
6089,3242423
609,3395887
6090,3240876
6091,3392036
6092,3392897
6093,3392052
6094,3392035
6095,3393005
6096,3393294
6097,3393004
6098,3392898
6099,3393194
6100,3392146
6101,3392040
6102,3393195
6103,3392051
6104,3393295
6105,3242435
6106,3393003
6107,3393196
6108,3240612
6109,3240592
611,3232036
6110,3233133
6112,3239297
6116,3392093
6117,3393285
6118,3393172
6119,3393286
612,3232521
6120,3393287
6121,3393166
6122,3393269
6123,3393182
6124,3393178
6125,3393179
6126,3392097
6127,3393303
6128,3393280
6129,3393281
6130,3393305
6131,3393306
6132,3393307
6133,3393197
6134,3392055
6135,3393198
6136,3393105
6137,3393106
6138,3393188
6139,3392999
614,3240690
6140,3393107
6141,3393108
6142,3393000
6143,3392048
6144,3393199
6145,3393008
6146,3393200
6147,3393007
6148,3393006
6149,3392056
615,3240671
6150,3392054
6151,3394828
6152,3398060
6153,3398063
6154,3398062
6155,3398064
6156,3393201
6157,3241071
6158,3240938
6159,3235814
616,3228691
6160,3398065
6161,3398066
6162,3399301
6163,3399302
6164,3399300
6165,3399299
6166,3399377
6167,3242082
6168,3395890
6169,3395893
617,3396092
6170,3395889
6171,3399303
6172,3240939
6173,3242107
6174,3240895
6175,3234929
6176,3233292
6177,3394153
6178,3398078
618,3396093
6180,3396544
6181,3395975
6183,3395902
6184,3395901
6185,3399051
6186,3228583
6187,3395974
6188,3240273
619,3396094
6190,3240688
6191,3240689
6192,3236955
6193,3395109
6195,3397457
6196,3397971
6198,3239244
6199,3239245
620,3236193
6200,3239264
6201,3239265
6202,3239644
6203,3239298
6204,3395790
6205,3393283
6206,3393284
6207,3393274
6208,3393273
6209,3393263
621,3236250
6210,3393277
6211,3393362
6212,3393174
6213,3393084
6214,3393490
6215,3394193
6216,3393296
6217,3393297
6218,3393190
6219,3393001
622,3236125
6220,3393202
6221,3393203
6222,3393204
6223,3393010
6224,3393011
6225,3393012
6226,3392053
6227,3393205
6228,3393009
6229,3393206
623,3236348
6230,3236956
6231,3239811
6232,3239812
6233,3240623
6234,3241035
6235,3240622
6236,3240642
6237,3234975
6238,3236382
6239,3236276
624,3236606
6240,3236299
6241,3234976
6242,3236373
6243,3394866
6244,3240462
6245,3239813
6246,3241100
6247,3394209
6248,3394217
6249,3236653
625,3236715
6250,3236374
6251,3392122
6252,3393264
6253,3392094
6254,3392095
6255,3392096
6257,3236592
6259,3240941
6261,3236517
6262,3236518
6263,3236387
6264,3236129
6265,3234953
6266,3234952
6267,3235952
6269,3234696
6270,3234312
6271,3234231
6272,3234236
6273,3234237
6274,3234265
6275,3234310
6277,3400353
6279,3240349
6281,3392123
6282,3392124
6283,3391991
6284,3393308
6285,3393309
6286,3393363
6287,3393364
6288,3393365
6289,3393110
629,3233935
6290,3393113
6291,3393112
6292,3393111
6293,3228097
6299.1,3236367
63,3398583
630,3394919
6300,3228102
6306,3394207
6307,3239984
6308,3240474
6309,3239191
6310,3239564
6311,3239563
6312,3239562
6313,3400347
6314,3400349
6315,3238273
6316,3238693
6317,3238617
6318,3238616
632,3236659
6320,3239630
6321,3239631
6322,3240500
6323,3400351
6324,3400352
6325,3239612
6326,3239561
6327,3238914
6328,3240567
6329,3400350
633,3232699
6330,3240568
6331,3240316
6333,3400346
6334,3240569
6335,3239696
6336,3239116
6337,3239608
6338,3239241
6339,3400348
634,3396095
6340,3240317
6341,3239117
6344,3393013
6345,3393014
6346,3393015
6348,3393300
6350,3229492
6351,3229369
6352,3229579
6353,3229228
6354,3228250
6355,3228251
6356,3228276
6357,3228277
6358,3228278
636,3392091
6361,3395794
6362,3229253
6363,3229585
6364,3228571
6365,3229248
6366,3229414
6367,3229557
6368,3228570
6369,3229331
637,3230862
6370,3229301
6371,3237225
6372,3229827
6374,3229446
6375,3229447
6376,3228316
6377,3228336
6378,3228382
6379,3228377
6380,3228378
6381,3228402
6382,3228403
6385,3229463
6386,3229464
6389,3240345
639,3235616
6390,3239986
6391,3239654
6392,3239656
6393,3239613
6394,3240279
6395,3240280
6396,3238760
6397,3240575
6398,3238883
6399,3239628
64,3230943
640,3235615
6400,3239655
6401,3239987
6402,3239722
6403,3239751
6404,3239647
6405,3239648
6406,3239646
6407,3241587
6408,3239921
6409,3232574
641,3236449
6410,3232575
6411,3232221
6412,3232579
6413,3239918
6414,3239670
6415,3240274
6416,3240607
6417,3240754
6418,3240107
6419,3239888
642,3233310
6420,3240282
6421,3240147
6422,3240106
6423,3240105
6424,3240222
6425,3240470
6426,3240146
6427,3239614
6428,3240609
6429,3240472
6430,3240148
6431,3239629
6432,3240232
6433,3240278
6434,3240453
6435,3240244
6438,3239920
6439,3394206
644,3237078
6441,3240608
6442,3239919
6443,3239615
6445,3240501
6446,3240576
6449,3240364
645,3237877
6452,3238903
6453,3240303
6455,3228337
6456,3239752
6457,3240520
