part_name,ATTRIBUTE_TYPE,guid,remark,determiner,DETERMINED_DATE,ATTRIBUTE_VALUE
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.613,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.614,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.615,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.616,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.617,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.618,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.619,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.62,"Stored in jar with NWU 1121-3, 1701-2, 1704-5, 2142-3, 2174, 2191-3, 2358-67, 2413-27, 2528",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.620,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.621,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.622,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.623,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.624,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.625,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.626,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.627,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.628,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.629,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.63,"Stored in jar with NWU 2428-33, 2495-6",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.630,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.631,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.632,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.633,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.634,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.635,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.636,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.637,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.638,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.639,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.64,"Stored in jar with NWU 2428-33, 2495-6",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.640,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.641,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.642,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.643,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.644,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.645,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.646,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.647,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.648,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.649,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.65,"Stored in jar with NWU 2428-33, 2495-6",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.650,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.651,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.652,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.653,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.654,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.655,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.656,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.657,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.658,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.659,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.66,"Stored in jar with NWU 2428-33, 2495-6",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.660,Stored in jar with NWU 2769-899,John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.661,,John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.662,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.663,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.664,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.665,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.666,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.667,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.668,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.669,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.67,"Stored in jar with NWU 2428-33, 2495-6",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.670,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.671,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.672,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.673,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.674,"Stored in jar with NWU 1631, 2725-36",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.675,"Stored in jar with NWU 101-4, 244-6, 2195",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.676,"Stored in jar with NWU 101-4, 244-6, 2195",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.677,"Stored in jar with NWU 101-4, 244-6, 2195",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.678,"Stored in jar with NWU 803, 1115-9, 1647, 1649, 1651, 2448, 2490, 2497",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.679,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.68,,John Archer,2015-04-17,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.680,"Stored in jar with NWU 1674, 2910",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.681,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.682,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.683,"Stored in jar with NWU 59-62, 64-5, 250, 257, 1652-3, 2940",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.684,"Stored in jar with NWU 59-62, 64-5, 250, 257, 1652-3, 2941",John Archer,2016-11-11,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.685,"Stored in jar with NWU 59-62, 64-5, 250, 257, 1652-3, 2940",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.686,"Stored in jar with NWU 59-62, 64-5, 250, 257, 1652-3, 2940",John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.687,,John Archer,2016-11-10,Reebie: Locker 312A: Unit 29: Shelf A
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.688,"Stored in jar with NWU 87-8,261,1111, 2570,2571-2",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.689,"Stored in jar with NWU 87-8,261,1111, 2570,2571-2",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.69,,John Archer,2015-04-17,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.690,,John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.691,"Stored in jar with NWU 101-4, 244-6, 2195",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.692,"Stored in jar with NWU 101-4, 244-6, 2195",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.693,"Stored in jar with NWU 101-4, 244-6, 2195",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.694,"Stored in jar with NWU 101-4, 244-6, 2195",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.695,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.696,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.697,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.698,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.699,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.7,"Stored in jar with NWU 1609-18,1621-7,1632-5,1638",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.70,,John Archer,2015-04-17,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.700,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.701,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.702,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.703,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.704,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.705,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.706,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.707,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.708,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.709,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.71,,John Archer,2015-04-17,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.710,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.711,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.712,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.713,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.714,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.715,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.716,,John Archer,2015-06-01,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.717,"Stored in jar with NWU 1569-70, 1707",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.718,"Stored in jar with NWU 1569-70, 1707",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.719,"Stored in jar with NWU 82, 729-30, 1571, 1593,1605, 1630, 1892, 2573-6",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.72,,John Archer,2015-04-17,"Reebie: Locker 312A: floor, back"
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.720,,John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.721,"Stored in jar with NWU 82, 729-30, 1571, 1593,1605, 1630, 1892, 2573-6",John Archer,2017-09-07,Reebie: Locker 312A: Unit 30: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.722,,Dawn R. Roberts,2014-09-17,Reebie: Locker 312A?
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.723,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.724,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
whole organism (70% ethanol),location,CHAS:Herp:1954.5355.725,"Stored in jar with NWU 1019, 1559-65, 1604, 1606, 1648, 1675, 1690-2, 1861-3, 1873, 1937, 1940-1, 1943-5, 1947, 2098-9, 2101-4, 2737-44",John Archer,2016-09-20,Reebie: Locker 312A: Unit 28: Shelf E
