HIGHER_GEOG,SPEC_LOCALITY,VERBATIM_LOCALITY,DEC_LAT,DEC_LONG,DATUM,MAX_ERROR_DISTANCE,MAX_ERROR_UNITS,GEOREFERENCE_PROTOCOL,EVENT_ASSIGNED_BY_AGENT,EVENT_ASSIGNED_DATE,TAXON_NAME,GUID,BEGAN_DATE,END_DATE
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Corvus brachyrhynchos,CHAS:Bird:1900,1910-11-02T06:00:00Z,1910-11-02T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica petechia aestiva,CHAS:Bird:16930,1923-05-20T05:00:00Z,1923-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica petechia aestiva,CHAS:Bird:16931,1922-05-06T05:00:00Z,1922-05-06T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica petechia aestiva,CHAS:Bird:16945,1915-05-16T06:00:00Z,1915-05-16T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica coronata coronata,CHAS:Bird:16953,1909-05-08T06:00:00Z,1909-05-08T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica coronata coronata,CHAS:Bird:16963,1921-05-12T05:00:00Z,1921-05-12T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica virens virens,CHAS:Bird:17007,1893-05-15,1893-05-15
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica virens virens,CHAS:Bird:17024,1909-05-15T06:00:00Z,1909-05-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica virens virens,CHAS:Bird:17026,1893-09-25,1893-09-25
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica virens virens,CHAS:Bird:17030,1923-05-21T05:00:00Z,1923-05-21T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica virens virens,CHAS:Bird:17035,1917-05-20T06:00:00Z,1917-05-20T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica virens,CHAS:Bird:17038,1916-05-21T06:00:00Z,1916-05-21T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica virens virens,CHAS:Bird:17039,1914-09-18T06:00:00Z,1914-09-18T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica caerulescens caerulescens,CHAS:Bird:17067,1909-05-14T06:00:00Z,1909-05-14T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica caerulescens,CHAS:Bird:17070,1914-09-03T06:00:00Z,1914-09-03T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica caerulescens,CHAS:Bird:17073,1914-09-18T06:00:00Z,1914-09-18T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica caerulescens caerulescens,CHAS:Bird:17080,1909-05-05T06:00:00Z,1909-05-05T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17143,1921-09-27T05:00:00Z,1921-09-27T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17153,1910-05-30T06:00:00Z,1910-05-30T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17156,1916-05-24T06:00:00Z,1916-05-24T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17157,1917-05-16T06:00:00Z,1917-05-16T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17158,1909-05-14T06:00:00Z,1909-05-14T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17164,1909-09-11T06:00:00Z,1909-09-11T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17170,1920-05-20T06:00:00Z,1920-05-20T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica pensylvanica,CHAS:Bird:17186,1914-09-03T06:00:00Z,1914-09-03T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica pensylvanica,CHAS:Bird:17192,1926-08-29T05:00:00Z,1926-08-29T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica pensylvanica,CHAS:Bird:17205,1913-08-29T06:00:00Z,1913-08-29T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica castanea,CHAS:Bird:17207,1920-05-19T06:00:00Z,1920-05-19T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica castanea,CHAS:Bird:17219,1913-09-30T06:00:00Z,1913-09-30T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica castanea,CHAS:Bird:17228,1916-09-04T06:00:00Z,1916-09-04T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica castanea,CHAS:Bird:17232,1920-05-19T06:00:00Z,1920-05-19T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica castanea,CHAS:Bird:17237,1915-05-22T06:00:00Z,1915-05-22T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica striata,CHAS:Bird:17249,1916-05-13T06:00:00Z,1916-05-13T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica striata,CHAS:Bird:17255,1916-09-04T06:00:00Z,1916-09-04T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica striata,CHAS:Bird:17259,1923-05-27T05:00:00Z,1923-05-27T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica striata,CHAS:Bird:17266,1910-05-24T06:00:00Z,1910-05-24T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica striata,CHAS:Bird:17268,1914-09-18T06:00:00Z,1914-09-18T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica palmarum,CHAS:Bird:17326,1916-09-30T06:00:00Z,1916-09-30T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica palmarum,CHAS:Bird:17329,1917-05-16T06:00:00Z,1917-05-16T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica petechia aestiva,CHAS:Bird:16933,1917-05-20T06:00:00Z,1917-05-20T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica palmarum palmarum,CHAS:Bird:17346,1905-09-27T06:00:00Z,1905-09-27T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica palmarum palmarum,CHAS:Bird:17356,1913-05-11T06:00:00Z,1913-05-11T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17369,1920-05-15T06:00:00Z,1920-05-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17373,1926-06-16T05:00:00Z,1926-06-16T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17374,1920-05-12T06:00:00Z,1920-05-12T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17377,1923-05-13T05:00:00Z,1923-05-13T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17388,1916-09-23T06:00:00Z,1916-09-23T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17390,1916-09-17T06:00:00Z,1916-09-17T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17394,1920-05-12T06:00:00Z,1920-05-12T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus noveboracensis noveboracensis,CHAS:Bird:17405,1917-05-20T06:00:00Z,1917-05-20T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus noveboracensis notabilis,CHAS:Bird:17408,1917-05-24T06:00:00Z,1917-05-24T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus noveboracensis,CHAS:Bird:17411,1916-05-14T06:00:00Z,1916-05-14T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus noveboracensis,CHAS:Bird:17414,1920-05-15T06:00:00Z,1920-05-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Geothlypis trichas,CHAS:Bird:17466,1916-09-30T06:00:00Z,1916-09-30T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Geothlypis trichas,CHAS:Bird:17468,1920-05-19T06:00:00Z,1920-05-19T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Geothlypis philadelphia,CHAS:Bird:17536,1920-05-15T06:00:00Z,1920-05-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Geothlypis philadelphia,CHAS:Bird:17537,1921-06-07T05:00:00Z,1921-06-07T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Geothlypis philadelphia,CHAS:Bird:17543,1920-05-02T06:00:00Z,1920-05-02T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Geothlypis philadelphia,CHAS:Bird:17546,1921-05-22T05:00:00Z,1921-05-22T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina pusilla,CHAS:Bird:17594,1917-05-20T06:00:00Z,1917-05-20T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina pusilla,CHAS:Bird:17601,1909-05-15T06:00:00Z,1909-05-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina pusilla,CHAS:Bird:17602,1909-05-15T06:00:00Z,1909-05-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina pusilla,CHAS:Bird:17615,1923-05-20T05:00:00Z,1923-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina canadensis,CHAS:Bird:17620,1920-05-20T06:00:00Z,1920-05-20T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina canadensis,CHAS:Bird:17636,1920-05-19T06:00:00Z,1920-05-19T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina canadensis,CHAS:Bird:17639,1913-09-01T06:00:00Z,1913-09-01T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina canadensis,CHAS:Bird:17645,1915-05-22T06:00:00Z,1915-05-22T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Cardellina canadensis,CHAS:Bird:17650,1922-05-13T05:00:00Z,1922-05-13T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17671,1922-05-14T05:00:00Z,1922-05-14T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17672,1920-05-19T06:00:00Z,1920-05-19T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17679,1894-09-03,1894-09-03
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17687,1909-09-06T06:00:00Z,1909-09-06T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17689,1914-07-15T06:00:00Z,1914-07-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17692,1916-09-10T06:00:00Z,1916-09-10T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17695,1905-05-09T06:00:00Z,1905-05-09T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Setophaga ruticilla,CHAS:Bird:17703,1916-09-27T06:00:00Z,1916-09-27T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Dendroica fusca,CHAS:Bird:17141,1921-05-01T05:00:00Z,1921-05-30T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Seiurus aurocapillus,CHAS:Bird:17404,1916-05-14T06:00:00Z,1916-05-14T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Wilsonia canadensis,CHAS:Bird:17648,1905-05-01T06:00:00Z,1905-05-30T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Wilsonia pusilla pusilla,CHAS:Bird:2016.5.85,1909-05-15T06:00:00Z,1909-05-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,"Highland Park, Lake Co., Illinois",42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-26T05:00:00Z,Colaptes auratus,CHAS:Bird:9192,1940-04-27T06:00:00Z,1940-04-27T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,"Highland Park, Ill. [Illinois]",42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-12-09T06:00:00Z,Lanius excubitor,CHAS:Bird:1015,1913-11-15T06:00:00Z,1913-11-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,Ills.: Lake Co.: Highland Park,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-12-07T06:00:00Z,Dendroica fusca,CHAS:Bird:19351,1921-05-15T05:00:00Z,1921-05-15T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-12-07T06:00:00Z,Cardellina canadensis,CHAS:Bird:19349,1905-05-12T06:00:00Z,1905-05-12T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,"Highland Park, Ill.",42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-11-05T05:00:00Z,Setophaga pensylvanica,CHAS:Bird:1182,1909-05-24T06:00:00Z,1909-05-24T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,"Highland Park, Ill.",42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-12-07T06:00:00Z,Archilochus colubris,CHAS:Bird:5513,1904-05-20T06:00:00Z,1904-05-20T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,"Highland Park, Lake County, Illinois",42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica coronata,CHAS:Bird:16895,1926-04-18T06:00:00Z,1926-04-18T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica coronata,CHAS:Bird:16900,1926-04-18T06:00:00Z,1926-04-18T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica petechia aestiva,CHAS:Bird:16932,1926-05-20T05:00:00Z,1926-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica petechia aestiva,CHAS:Bird:16941,1926-05-20T05:00:00Z,1926-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica petechia aestiva,CHAS:Bird:16947,1926-05-23T05:00:00Z,1926-05-23T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica coronata coronata,CHAS:Bird:16964,1923-05-06T05:00:00Z,1923-05-06T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica coronata coronata,CHAS:Bird:16965,1926-05-20T05:00:00Z,1926-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica coronata coronata,CHAS:Bird:16972,1925-10-15T06:00:00Z,1925-10-15T06:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica virens virens,CHAS:Bird:17003,1926-05-20T05:00:00Z,1926-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica virens virens,CHAS:Bird:17006,1926-05-20T05:00:00Z,1926-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica virens virens,CHAS:Bird:17008,1925-05-17T05:00:00Z,1925-05-17T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica virens virens,CHAS:Bird:17016,1926-05-23T05:00:00Z,1926-05-23T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica virens virens,CHAS:Bird:17019,1925-05-08T05:00:00Z,1925-05-08T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica virens virens,CHAS:Bird:17031,1926-05-20T05:00:00Z,1926-05-20T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica virens virens,CHAS:Bird:17040,1926-05-16T05:00:00Z,1926-05-16T05:00:00Z
"North America, United States, Illinois, Lake County",Highland Park,,42.181183,-87.801031,World Geodetic System 1984,5600,m,GeoLocate,Adam Glueckert,2016-10-22T05:00:00Z,Dendroica caerulescens caerulescens,CHAS:Bird:17068,1926-05-08T05:00:00Z,1926-05-08T05:00:00Z
