MEDIA_URI,PREVIEW_URI,MEDIA_LICENSE,MIME_TYPE,MEDIA_TYPE,MEDIA_RELATIONSHIP_1,MEDIA_RELATED_TERM_1,MEDIA_RELATIONSHIP_2,MEDIA_RELATED_TERM_2,MEDIA_RELATIONSHIP_3,MEDIA_RELATED_TERM_3,MEDIA_RELATIONSHIP_4,MEDIA_RELATED_TERM_4,MEDIA_RELATIONSHIP_5,MEDIA_RELATED_TERM_5,MEDIA_LABEL_1,MEDIA_LABEL_VALUE_1,MEDIA_LABEL_2,MEDIA_LABEL_VALUE_2,MEDIA_LABEL_3,MEDIA_LABEL_VALUE_3,MEDIA_LABEL_4,MEDIA_LABEL_VALUE_4
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_18105.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_18105.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:18105.1,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_18105.1-3.tif,subject,mollusk,made date,2017-07-07,title,Lectotype of Sphaerium lilycashense,subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19741-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19741-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19741,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19741-1.tif,subject,mollusk,made date,2017-07-29,title,"Syntype of Lampsilis blatchleyi, dorsal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19741-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19741-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19741,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19741-2.tif,subject,mollusk,made date,2017-07-29,title,"Syntype of Lampsilis blatchleyi, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19741-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19741-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19741,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19741-3.tif,subject,mollusk,made date,2017-07-29,title,"Syntype of Lampsilis blatchleyi, ventral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19991-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19991-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19991,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19991-2.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Tellina laevigata stella, dorsal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19991-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19991-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19991,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19991-1.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Tellina laevigata stella, dorsal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19991-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19991-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19991,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19991-3.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Tellina laevigata stella, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19991-5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19991-5.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19991,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19991-5.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Tellina laevigata stella, ventral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19991-4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19991-4.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19991,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19991-4.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Tellina laevigata stella, ventral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19995-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19995-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19995,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19995-1.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Gastrochaena mowbrayi, close up view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_19995-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_19995-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:19995,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_19995-2.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Gastrochaena mowbrayi, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20080-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20080-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20080,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20080-1.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Cerithium albocoopertum, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20080-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20080-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20080,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20080-2.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Cerithium albocoopertum, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20080-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20080-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20080,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20080-3.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Cerithium albocoopertum, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20081-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20081-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20081,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20081-1.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Melampus coffeus alternatus, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20081-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20081-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20081,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20081-2.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Melampus coffeus alternatus, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20081-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20081-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20081,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20081-3.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Melampus coffeus alternatus, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20082-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20082-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20082,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20082-1.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus coffeus verticalis, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20082-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20082-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20082,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20082-2.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus coffeus verticalis, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20082-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20082-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20082,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20082-3.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus coffeus verticalis, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20084-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20084-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20084,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20084-1.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus coffeus bishopii, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20084-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20084-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20084,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20084-2.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus coffeus bishopii, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20084-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20084-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20084,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20084-3.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus coffeus bishopii, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20086-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20086-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20086,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20086-1.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus flavus purpureus, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20086-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20086-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20086,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20086-2.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus flavus purpureus, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20086-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20086-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20086,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20086-3.tif,subject,mollusk,made date,2017-08-02,title,"Syntype of Melampus flavus purpureus, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20088-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20088-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20088,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20088-1.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata intermedia, dorsal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20088-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20088-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20088,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20088-2.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata intermedia, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20088-4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20088-4.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20088,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20088-4.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata intermedia, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20088-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20088-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20088,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20088-3.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata intermedia, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20088-5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20088-5.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20088,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20088-5.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata intermedia, ventral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20089-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20089-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20089,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20089-1.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata opalescens, dorsal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20089-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20089-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20089,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20089-2.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata opalescens, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20089-4.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20089-4.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20089,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20089-4.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata opalescens, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20089-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20089-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20089,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20089-3.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata opalescens, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20089-5.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20089-5.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20089,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20089-5.tif,subject,mollusk,made date,2017-08-17,title,"Syntype of Siphonaria alternata opalescens, ventral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20696-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20696-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20696,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20696-1.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocinebra jenksii, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20696-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20696-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20696,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20696-2.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocinebra jenksii, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20696-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20696-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20696,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20696-3.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocinebra jenksii, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20697-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20697-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20697,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20697-1.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocenebra rubra, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20697-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20697-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20697,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20697-2.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocenebra rubra, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20697-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20697-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20697,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20697-3.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocenebra rubra, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20698-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20698-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20698,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20698-1.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocenebra wardiana, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20698-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20698-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20698,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20698-2.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocenebra wardiana, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20698-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20698-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20698,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20698-3.tif,subject,mollusk,made date,2017-07-01,title,"Holotype of Ocenebra wardiana, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20699-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20699-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20699,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20699-1.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Ocinebra pilsbryana, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20699-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20699-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20699,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20699-2.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Ocinebra pilsbryana, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20699-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20699-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20699,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20699-3.tif,subject,mollusk,made date,2017-08-01,title,"Syntype of Ocinebra pilsbryana, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20700-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20700-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20700,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20700-1.tif,subject,mollusk,made date,2017-08-01,title,"Paratype of Ocinebra michaeli, frontal view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20700-2.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20700-2.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20700,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20700-2.tif,subject,mollusk,made date,2017-08-01,title,"Paratype of Ocinebra michaeli, labels",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20700-3.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20700-3.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20700,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20700-3.tif,subject,mollusk,made date,2017-08-01,title,"Paratype of Ocinebra michaeli, lateral view",subject,type specimen
https://web.corral.tacc.utexas.edu/CAS/20190607/jpg/chas_inv_20701-1.jpg,https://web.corral.tacc.utexas.edu/CAS/20190607/tb/tn_chas_inv_20701-1.jpg,CC BY-NC-SA,image/jpeg,image,associated with project,10002309,associated with project,10002533,created by agent,Robin Delapena,shows cataloged_item,CHAS:Inv:20701,derived from media,https://web.corral.tacc.utexas.edu/CAS/20190607/chas_inv_20701-1.tif,subject,mollusk,made date,2017-06-16,title,"Holotype of Murex haustellum longicaudus, frontal view",subject,type specimen
